block,div,thisN,thisTrialN,thisRepN,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,slider.response,slider.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,new_block.started,block_start_txt.started,block_start_resp.started,new_block.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,shape_stim.started,stim.started,stim.stopped,shape_stim.stopped,stim_pos,stim_file_pos,valence,task.started,img1.started,img2.started,divider_line.started,slider_line.started,slider.started,slider_resp.started,submit_resp.started,task.stopped,disp_order,disp_div,target_pos,anchor,positions,trials.slider.response,trials.slider.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,feedback.started,no_resp_text.started,Lcoin.started,Rcoin.started,Lcross.started,Rcross.started,feedback.stopped,correct,outcome,Mcoin.started,Mcross.started,end_block.started,block_end_text.started,end_block.stopped,block_outcome,block_bonus,subj,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 84
1,0,10,0,10,return,1.726306583,,,,['left'],[0.5283347080694512],[None],return,1.2037045,,0,0,0,0,10,0,10,0,65.64184833,,,,,,,,,65.63502842,66.53926813,67.84693579,67.52957075,0.090427987,2.5,rew,67.840543,69.07331388,69.07331388,69.07331388,69.07331388,69.07331388,69.07331388,69.07331388,70.28057779,pen_rew,0,0.090427987,0.261112058,"[0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.261, 0.251, 0.241, 0.231, 0.221, 0.211, 0.201, 0.191, 0.181, 0.171, 0.161, 0.151, 0.141, 0.131, 0.121, 0.111, 0.101, 0.091, 0.081, 0.071, 0.061, 0.051, 0.041, 0.031, 0.021, 0.011, 0.001, -0.009, -0.019, -0.029, -0.039, -0.049, -0.059, -0.069, -0.079, -0.089, -0.099, -0.109, -0.119, -0.129, -0.139, -0.149]",,,['left'],[0.5283347080694512],[None],return,1.2037045,,70.38626488,70.39675733,,,,,71.77097146,-1,-1,70.39675733,70.39675733,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
1,0,11,0,11,return,1.726306583,,,,['right'],[0.4762139169033617],[0.6792815410299227],return,1.155495458,,0,0,0,0,11,0,11,0,72.05141033,,,,,,,,,72.04527229,72.82096446,,73.77448404,0.282821234,3.4,rew,74.07600575,75.32069013,75.32069013,75.32069013,75.32069013,75.32069013,75.32069013,75.32069013,76.48051088,pen_rew,0,0.282821234,-0.277099057,"[-0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.277, -0.267, -0.257, -0.247, -0.237, -0.227, -0.217, -0.207, -0.197, -0.187, -0.177, -0.167, -0.157, -0.147, -0.137, -0.127, -0.117, -0.107, -0.097, -0.087, -0.077, -0.067, -0.057, -0.047, -0.037, -0.027, -0.017, -0.007, 0.003, 0.013, 0.023, 0.033, 0.043, 0.053, 0.063, 0.073, 0.083, 0.093, 0.103, 0.113, 0.123, 0.123]",,,['right'],[0.4762139169033617],[0.6792815410299227],return,1.155495458,,76.59048879,76.60038408,76.60038408,76.60038408,,,77.97166525,1,2,,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
1,0,12,0,12,return,1.726306583,,,,['right'],[0.5506020829780027],[None],return,1.449804292,,0,0,0,0,12,0,12,0,78.217316,,,,,,,,,78.21119342,78.99820688,,79.97436938,-0.226884708,0.9,pen,80.35081492,81.53635988,81.53635988,81.53635988,81.53635988,81.53635988,81.53635988,81.53635988,82.99918104,rew_pen,0,0.226884708,-0.290833604,"[-0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.291, -0.281, -0.271, -0.261, -0.251, -0.241, -0.231, -0.221, -0.211, -0.201, -0.191, -0.181, -0.171, -0.161, -0.151, -0.141, -0.131, -0.121, -0.111, -0.101, -0.091, -0.081, -0.071, -0.061, -0.051, -0.041, -0.031, -0.021, -0.011, -0.001, 0.009, 0.019, 0.029, 0.039, 0.049, 0.059, 0.069, 0.079, 0.089, 0.099, 0.109, 0.119, 0.129, 0.139, 0.149, 0.159, 0.169, 0.179, 0.189, 0.199, 0.209, 0.219, 0.229, 0.239, 0.249, 0.259]",,,['right'],[0.5506020829780027],[None],return,1.449804292,,83.10781342,83.11652679,,,,,84.49656067,1,1,83.11652679,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
1,0,13,0,13,return,1.726306583,,,,"['right', 'right']","[1.5006270830053836, 1.7531427909852937]","[0.11524091695901006, 0.1078549170633778]",return,2.133411375,,0,0,0,0,13,0,13,0,84.73618642,,,,,,,,,84.73002267,85.53885479,,86.50664292,0.135419293,2.7,rew,86.86521367,88.07065913,88.07065913,88.07065913,88.07065913,88.07065913,88.07065913,88.07065913,90.21160383,pen_rew,0,0.135419293,-0.214651776,"[-0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.215, -0.205, -0.195, -0.185, -0.175, -0.165, -0.155, -0.145, -0.145, -0.145, -0.145, -0.145, -0.145, -0.145, -0.145, -0.145, -0.135, -0.125, -0.115, -0.105, -0.095, -0.085, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075, -0.075]",,,"['right', 'right']","[1.5006270830053836, 1.7531427909852937]","[0.11524091695901006, 0.1078549170633778]",return,2.133411375,,90.31586988,90.32453738,,,,,91.69682554,-1,-1,90.32453738,90.32453738,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
1,0,14,0,14,return,1.726306583,,,,['right'],[0.613724583061412],[0.2872337499866262],return,0.973257958,,0,0,0,0,14,0,14,0,91.83033717,,,,,,,,,91.82410958,92.70641179,94.00825096,93.69596225,-0.096745539,1.5,pen,94.00194613,95.24721133,95.24721133,95.24721133,95.24721133,95.24721133,95.24721133,95.24721133,96.23166608,pen_rew,0,-0.096745539,-0.297004917,"[-0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.297, -0.287, -0.277, -0.267, -0.257, -0.247, -0.237, -0.227, -0.217, -0.207, -0.197, -0.187, -0.177, -0.167, -0.157, -0.147, -0.137, -0.127, -0.117, -0.117, -0.117, -0.117, -0.117, -0.117]",,,['right'],[0.613724583061412],[0.2872337499866262],return,0.973257958,,96.34123979,96.34935317,,,,,97.72996875,1,1,96.34935317,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
1,0,15,0,15,return,1.726306583,,,,['right'],[0.5728500409750268],[0.8113276670919731],return,1.527372083,,0,0,0,0,15,0,15,0,97.84370104,,,,,,,,,97.83670113,98.74063908,100.044601,99.73018788,0.175081728,2.9,rew,100.0383251,101.2737224,101.2737224,101.2737224,101.2737224,101.2737224,101.2737224,101.2737224,102.8133273,pen_rew,0,0.175081728,-0.322094874,"[-0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.322, -0.312, -0.302, -0.292, -0.282, -0.272, -0.262, -0.252, -0.242, -0.232, -0.222, -0.212, -0.202, -0.192, -0.182, -0.172, -0.162, -0.152, -0.142, -0.132, -0.122, -0.112, -0.102, -0.092, -0.082, -0.072, -0.062, -0.052, -0.042, -0.032, -0.022, -0.012, -0.002, 0.008, 0.018, 0.028, 0.038, 0.048, 0.058, 0.068, 0.078, 0.088, 0.098, 0.108, 0.118, 0.128, 0.138, 0.148, 0.158, 0.158, 0.158, 0.158, 0.158, 0.158, 0.158, 0.158, 0.158, 0.158, 0.158]",,,['right'],[0.5728500409750268],[0.8113276670919731],return,1.527372083,,102.918962,102.9280468,102.9280468,102.9280468,,,104.305242,1,2,,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
1,0,16,0,16,return,1.726306583,,,,['left'],[0.506095917080529],[0.8873501669149846],return,1.381309625,,0,0,0,0,16,0,16,0,104.4204814,,,,,,,,,104.4138362,105.3067418,106.6610483,106.2963253,0.37228813,3.9,rew,106.6542029,107.8656512,107.8656512,107.8656512,107.8656512,107.8656512,107.8656512,107.8656512,109.2651192,rew_pen,0,-0.37228813,0.334078745,"[0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.334, 0.324, 0.314, 0.304, 0.294, 0.284, 0.274, 0.264, 0.254, 0.244, 0.234, 0.224, 0.214, 0.204, 0.194, 0.184, 0.174, 0.164, 0.154, 0.144, 0.134, 0.124, 0.114, 0.104, 0.094, 0.084, 0.074, 0.064, 0.054, 0.044, 0.034, 0.024, 0.014, 0.004, -0.006, -0.016, -0.026, -0.036, -0.046, -0.056, -0.066, -0.076, -0.086, -0.096, -0.106, -0.116, -0.126, -0.136, -0.146, -0.156, -0.166, -0.176, -0.186, -0.196, -0.196]",,,['left'],[0.506095917080529],[0.8873501669149846],return,1.381309625,,109.3901253,109.3996298,109.3996298,109.3996298,,,110.7634515,1,2,,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
1,0,17,0,17,return,1.726306583,,,,['right'],[0.6373900829348713],[0.5271975001087412],return,1.186648125,,0,0,0,0,17,0,17,0,111.0573715,,,,,,,,,111.0511382,111.8234843,,112.7737895,0.015623081,2.1,rew,113.0895434,114.330264,114.330264,114.330264,114.330264,114.330264,114.330264,114.330264,115.5313611,rew_pen,0,-0.015623081,-0.207958112,"[-0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.198, -0.188, -0.178, -0.168, -0.158, -0.148, -0.138, -0.128, -0.118, -0.108, -0.098, -0.088, -0.078, -0.068, -0.058, -0.048, -0.038, -0.028, -0.018, -0.008, 0.002, 0.012, 0.022, 0.032, 0.042, 0.052, 0.062, 0.072, 0.082, 0.092, 0.102, 0.102, 0.102, 0.102]",,,['right'],[0.6373900829348713],[0.5271975001087412],return,1.186648125,,115.6677585,115.6770879,,,,,117.0296798,-1,-1,115.6770879,115.6770879,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
1,0,18,0,18,return,1.726306583,,,,['left'],[0.37616670900024474],[0.16780541592743248],return,0.754072792,,0,0,0,0,18,0,18,0,117.2786041,,,,,,,,,117.2723373,118.0754247,,119.0408477,0.056479367,2.3,rew,119.3465457,120.5909777,120.5909777,120.5909777,120.5909777,120.5909777,120.5909777,120.5909777,121.3653302,rew_pen,0,-0.056479367,-0.119581212,"[-0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12, -0.13, -0.14, -0.15, -0.16, -0.17, -0.18, -0.19, -0.2, -0.21, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22]",,,['left'],[0.37616670900024474],[0.16780541592743248],return,0.754072792,,121.4731116,121.481846,121.481846,121.481846,,,122.8635673,1,2,,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
1,0,19,0,19,return,1.726306583,,,,['left'],[0.686447124928236],[0.5517531250370666],return,1.226300709,,0,0,0,0,19,0,19,0,122.9962497,,,,,,,,,122.9902508,123.8729217,125.1768334,124.8632773,0.225170309,3.1,rew,125.1701959,126.4178697,126.4178697,126.4178697,126.4178697,126.4178697,126.4178697,126.4178697,127.6637575,rew_pen,0,-0.225170309,0.242868803,"[0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.243, 0.233, 0.223, 0.213, 0.203, 0.193, 0.183, 0.173, 0.163, 0.153, 0.143, 0.133, 0.123, 0.113, 0.103, 0.093, 0.083, 0.073, 0.063, 0.053, 0.043, 0.033, 0.023, 0.013, 0.003, -0.007, -0.017, -0.027, -0.037, -0.047, -0.057, -0.067, -0.077, -0.087, -0.087]",,,['left'],[0.686447124928236],[0.5517531250370666],return,1.226300709,,127.7653353,127.7736835,127.7736835,127.7736835,,,129.1629125,1,2,,,,,,,,daria,2025-02-18_16h17.34.570,asymmetry_v8,2024.2.4,,2025-02-18 16h17.55.121932 -0500,
