boundary,boundary_label,stim,stim_idx,unique_stim_idx,class,rep,resp,class_pred,net_idx,stim_aligned,resp_aligned
0.5,b=0.50,0.27499999999999997,5,5,0.0,8,0.32347777,0.0,1,-0.22500000000000003,-0.17652222514152527
0.75,b=0.75,0.5249999999999999,5,5,0.0,9,0.62667394,0.0,1,-0.2250000000000001,-0.12332606315612793
0.75,b=0.75,0.5249999999999999,5,5,0.0,3,0.62667394,0.0,1,-0.2250000000000001,-0.12332606315612793
0.75,b=0.75,0.5249999999999999,5,5,0.0,8,0.62667394,0.0,1,-0.2250000000000001,-0.12332606315612793
0.25,b=0.25,0.325,11,6,1.0,9,0.22364527,0.0,1,0.07500000000000001,-0.026354730129241943
0.25,b=0.25,0.325,11,6,1.0,3,0.22364527,0.0,1,0.07500000000000001,-0.026354730129241943
0.25,b=0.25,0.325,11,6,1.0,8,0.22364527,0.0,1,0.07500000000000001,-0.026354730129241943
0.5,b=0.50,0.325,6,6,0.0,9,0.35737175,0.0,1,-0.175,-0.1426282525062561
0.5,b=0.50,0.325,6,6,0.0,3,0.35737175,0.0,1,-0.175,-0.1426282525062561
0.5,b=0.50,0.325,6,6,0.0,8,0.35737175,0.0,1,-0.175,-0.1426282525062561
0.75,b=0.75,0.575,6,6,0.0,9,0.6605679,0.0,1,-0.17500000000000004,-0.08943212032318115
0.75,b=0.75,0.575,6,6,0.0,3,0.6605679,0.0,1,-0.17500000000000004,-0.08943212032318115
0.75,b=0.75,0.575,6,6,0.0,8,0.6605679,0.0,1,-0.17500000000000004,-0.08943212032318115
0.25,b=0.25,0.375,12,7,1.0,9,0.25753918,1.0,1,0.125,0.007539182901382446
0.25,b=0.25,0.375,12,7,1.0,3,0.25753918,1.0,1,0.125,0.007539182901382446
0.25,b=0.25,0.375,12,7,1.0,8,0.25753918,1.0,1,0.125,0.007539182901382446
0.5,b=0.50,0.375,7,7,0.0,9,0.39126563,0.0,1,-0.125,-0.1087343692779541
0.5,b=0.50,0.375,7,7,0.0,3,0.39126563,0.0,1,-0.125,-0.1087343692779541
0.5,b=0.50,0.375,7,7,0.0,8,0.39126563,0.0,1,-0.125,-0.1087343692779541
0.75,b=0.75,0.625,7,7,0.0,9,0.6944619,0.0,1,-0.125,-0.0555381178855896
0.75,b=0.75,0.625,7,7,0.0,3,0.6944619,0.0,1,-0.125,-0.0555381178855896
0.75,b=0.75,0.625,7,7,0.0,8,0.6944619,0.0,1,-0.125,-0.0555381178855896
0.25,b=0.25,0.425,13,8,1.0,9,0.29143313,1.0,1,0.175,0.041433125734329224
0.25,b=0.25,0.425,13,8,1.0,3,0.29143313,1.0,1,0.175,0.041433125734329224
0.25,b=0.25,0.425,13,8,1.0,8,0.29143313,1.0,1,0.175,0.041433125734329224
0.5,b=0.50,0.425,8,8,0.0,9,0.42515957,0.0,1,-0.07500000000000001,-0.07484042644500732
0.5,b=0.50,0.425,8,8,0.0,3,0.42515957,0.0,1,-0.07500000000000001,-0.07484042644500732
0.5,b=0.50,0.425,8,8,0.0,8,0.42515957,0.0,1,-0.07500000000000001,-0.07484042644500732
0.75,b=0.75,0.6749999999999999,8,8,0.0,9,0.7283559,0.0,1,-0.07500000000000007,-0.021644115447998047
0.75,b=0.75,0.6749999999999999,8,8,0.0,3,0.7283559,0.0,1,-0.07500000000000007,-0.021644115447998047
0.75,b=0.75,0.6749999999999999,8,8,0.0,8,0.7283559,0.0,1,-0.07500000000000007,-0.021644115447998047
0.25,b=0.25,0.475,14,9,1.0,9,0.32532707,1.0,1,0.22499999999999998,0.075327068567276
0.25,b=0.25,0.475,14,9,1.0,3,0.32532707,1.0,1,0.22499999999999998,0.075327068567276
0.25,b=0.25,0.475,14,9,1.0,8,0.32532707,1.0,1,0.22499999999999998,0.075327068567276
0.5,b=0.50,0.475,9,9,0.0,9,0.45905352,0.0,1,-0.025000000000000022,-0.04094648361206055
0.5,b=0.50,0.475,9,9,0.0,3,0.45905352,0.0,1,-0.025000000000000022,-0.04094648361206055
0.5,b=0.50,0.475,9,9,0.0,8,0.45905352,0.0,1,-0.025000000000000022,-0.04094648361206055
0.75,b=0.75,0.725,9,9,0.0,9,0.7622497,1.0,1,-0.025000000000000022,0.01224970817565918
0.75,b=0.75,0.725,9,9,0.0,3,0.7622497,1.0,1,-0.025000000000000022,0.01224970817565918
0.75,b=0.75,0.725,9,9,0.0,8,0.7622497,1.0,1,-0.025000000000000022,0.01224970817565918
0.25,b=0.25,0.5249999999999999,15,10,1.0,9,0.35922098,1.0,1,0.2749999999999999,0.10922098159790039
0.25,b=0.25,0.5249999999999999,15,10,1.0,3,0.35922098,1.0,1,0.2749999999999999,0.10922098159790039
0.25,b=0.25,0.5249999999999999,15,10,1.0,8,0.35922098,1.0,1,0.2749999999999999,0.10922098159790039
0.5,b=0.50,0.5249999999999999,10,10,1.0,9,0.49294752,0.0,1,0.02499999999999991,-0.007052481174468994
0.5,b=0.50,0.5249999999999999,10,10,1.0,3,0.49294752,0.0,1,0.02499999999999991,-0.007052481174468994
0.5,b=0.50,0.5249999999999999,10,10,1.0,8,0.49294752,0.0,1,0.02499999999999991,-0.007052481174468994
0.75,b=0.75,0.7749999999999999,11,10,1.0,0,0.7961437,1.0,1,0.02499999999999991,0.04614371061325073
0.75,b=0.75,0.7749999999999999,11,10,1.0,2,0.7961437,1.0,1,0.02499999999999991,0.04614371061325073
0.75,b=0.75,0.7749999999999999,10,10,1.0,3,0.7961437,1.0,1,0.02499999999999991,0.04614371061325073
0.75,b=0.75,0.7749999999999999,11,10,1.0,9,0.7961437,1.0,1,0.02499999999999991,0.04614371061325073
0.75,b=0.75,0.7749999999999999,10,10,1.0,0,0.7961437,1.0,1,0.02499999999999991,0.04614371061325073
0.75,b=0.75,0.7749999999999999,10,10,1.0,1,0.7961437,1.0,1,0.02499999999999991,0.04614371061325073
0.25,b=0.25,0.575,16,11,1.0,9,0.39311495,1.0,1,0.32499999999999996,0.14311495423316956
0.25,b=0.25,0.575,16,11,1.0,3,0.39311495,1.0,1,0.32499999999999996,0.14311495423316956
0.25,b=0.25,0.575,16,11,1.0,8,0.39311495,1.0,1,0.32499999999999996,0.14311495423316956
0.5,b=0.50,0.575,11,11,1.0,9,0.52684146,1.0,1,0.07499999999999996,0.026841461658477783
0.5,b=0.50,0.575,11,11,1.0,3,0.52684146,1.0,1,0.07499999999999996,0.026841461658477783
0.5,b=0.50,0.575,11,11,1.0,8,0.52684146,1.0,1,0.07499999999999996,0.026841461658477783
0.75,b=0.75,0.825,13,11,1.0,0,0.8300376,1.0,1,0.07499999999999996,0.08003759384155273
0.75,b=0.75,0.825,13,11,1.0,2,0.8300376,1.0,1,0.07499999999999996,0.08003759384155273
0.75,b=0.75,0.825,12,11,1.0,3,0.8300376,1.0,1,0.07499999999999996,0.08003759384155273
0.75,b=0.75,0.825,13,11,1.0,9,0.8300376,1.0,1,0.07499999999999996,0.08003759384155273
0.75,b=0.75,0.825,12,11,1.0,0,0.8300376,1.0,1,0.07499999999999996,0.08003759384155273
0.75,b=0.75,0.825,12,11,1.0,1,0.8300376,1.0,1,0.07499999999999996,0.08003759384155273
0.25,b=0.25,0.625,17,12,1.0,9,0.42700893,1.0,1,0.375,0.17700892686843872
0.25,b=0.25,0.625,17,12,1.0,3,0.42700893,1.0,1,0.375,0.17700892686843872
0.25,b=0.25,0.625,17,12,1.0,8,0.42700893,1.0,1,0.375,0.17700892686843872
0.5,b=0.50,0.625,12,12,1.0,9,0.56073546,1.0,1,0.125,0.060735464096069336
0.5,b=0.50,0.625,12,12,1.0,3,0.56073546,1.0,1,0.125,0.060735464096069336
0.5,b=0.50,0.625,12,12,1.0,8,0.56073546,1.0,1,0.125,0.060735464096069336
0.75,b=0.75,0.875,15,12,1.0,0,0.8639316,1.0,1,0.125,0.11393159627914429
0.75,b=0.75,0.875,15,12,1.0,2,0.8639316,1.0,1,0.125,0.11393159627914429
0.75,b=0.75,0.875,14,12,1.0,3,0.8639316,1.0,1,0.125,0.11393159627914429
0.75,b=0.75,0.875,15,12,1.0,9,0.8639316,1.0,1,0.125,0.11393159627914429
0.75,b=0.75,0.875,14,12,1.0,0,0.8639316,1.0,1,0.125,0.11393159627914429
0.75,b=0.75,0.875,14,12,1.0,1,0.8639316,1.0,1,0.125,0.11393159627914429
0.25,b=0.25,0.6749999999999999,18,13,1.0,9,0.46090287,1.0,1,0.42499999999999993,0.2109028697013855
0.25,b=0.25,0.6749999999999999,18,13,1.0,3,0.46090287,1.0,1,0.42499999999999993,0.2109028697013855
0.25,b=0.25,0.6749999999999999,18,13,1.0,8,0.46090287,1.0,1,0.42499999999999993,0.2109028697013855
0.5,b=0.50,0.6749999999999999,13,13,1.0,9,0.59462935,1.0,1,0.17499999999999993,0.09462934732437134
0.5,b=0.50,0.6749999999999999,13,13,1.0,3,0.59462935,1.0,1,0.17499999999999993,0.09462934732437134
0.5,b=0.50,0.6749999999999999,13,13,1.0,8,0.59462935,1.0,1,0.17499999999999993,0.09462934732437134
0.75,b=0.75,0.9249999999999999,17,13,1.0,0,0.89782554,1.0,1,0.17499999999999993,0.14782553911209106
0.75,b=0.75,0.9249999999999999,17,13,1.0,2,0.89782554,1.0,1,0.17499999999999993,0.14782553911209106
0.75,b=0.75,0.9249999999999999,16,13,1.0,3,0.89782554,1.0,1,0.17499999999999993,0.14782553911209106
0.75,b=0.75,0.9249999999999999,17,13,1.0,9,0.89782554,1.0,1,0.17499999999999993,0.14782553911209106
0.75,b=0.75,0.9249999999999999,16,13,1.0,0,0.89782554,1.0,1,0.17499999999999993,0.14782553911209106
0.75,b=0.75,0.9249999999999999,16,13,1.0,1,0.89782554,1.0,1,0.17499999999999993,0.14782553911209106
0.25,b=0.25,0.725,19,14,1.0,9,0.49479687,1.0,1,0.475,0.24479687213897705
0.25,b=0.25,0.725,19,14,1.0,3,0.49479687,1.0,1,0.475,0.24479687213897705
0.25,b=0.25,0.725,19,14,1.0,8,0.49479687,1.0,1,0.475,0.24479687213897705
0.5,b=0.50,0.725,14,14,1.0,9,0.6285233,1.0,1,0.22499999999999998,0.12852329015731812
0.5,b=0.50,0.725,14,14,1.0,3,0.6285233,1.0,1,0.22499999999999998,0.12852329015731812
0.5,b=0.50,0.725,14,14,1.0,8,0.6285233,1.0,1,0.22499999999999998,0.12852329015731812
0.75,b=0.75,0.975,19,14,1.0,0,0.93171954,1.0,1,0.22499999999999998,0.18171954154968262
0.75,b=0.75,0.975,19,14,1.0,2,0.93171954,1.0,1,0.22499999999999998,0.18171954154968262
0.75,b=0.75,0.975,18,14,1.0,3,0.93171954,1.0,1,0.22499999999999998,0.18171954154968262
0.75,b=0.75,0.975,19,14,1.0,9,0.93171954,1.0,1,0.22499999999999998,0.18171954154968262
0.75,b=0.75,0.975,18,14,1.0,0,0.93171954,1.0,1,0.22499999999999998,0.18171954154968262
0.75,b=0.75,0.975,18,14,1.0,1,0.93171954,1.0,1,0.22499999999999998,0.18171954154968262
0.5,b=0.50,0.7749999999999999,15,15,1.0,9,0.6624173,1.0,1,0.2749999999999999,0.16241729259490967
0.5,b=0.50,0.7749999999999999,15,15,1.0,3,0.6624173,1.0,1,0.2749999999999999,0.16241729259490967
0.5,b=0.50,0.7749999999999999,15,15,1.0,8,0.6624173,1.0,1,0.2749999999999999,0.16241729259490967
0.5,b=0.50,0.825,16,16,1.0,9,0.6963111,1.0,1,0.32499999999999996,0.1963111162185669
0.5,b=0.50,0.825,16,16,1.0,3,0.6963111,1.0,1,0.32499999999999996,0.1963111162185669
0.5,b=0.50,0.825,16,16,1.0,8,0.6963111,1.0,1,0.32499999999999996,0.1963111162185669
0.5,b=0.50,0.875,17,17,1.0,9,0.7302052,1.0,1,0.375,0.23020517826080322
0.5,b=0.50,0.875,17,17,1.0,3,0.7302052,1.0,1,0.375,0.23020517826080322
0.5,b=0.50,0.875,17,17,1.0,8,0.7302052,1.0,1,0.375,0.23020517826080322
0.5,b=0.50,0.9249999999999999,18,18,1.0,9,0.7640991,1.0,1,0.42499999999999993,0.26409912109375
0.5,b=0.50,0.9249999999999999,18,18,1.0,3,0.7640991,1.0,1,0.42499999999999993,0.26409912109375
0.5,b=0.50,0.9249999999999999,18,18,1.0,8,0.7640991,1.0,1,0.42499999999999993,0.26409912109375
0.5,b=0.50,0.975,19,19,1.0,9,0.79799306,1.0,1,0.475,0.2979930639266968
0.5,b=0.50,0.975,19,19,1.0,3,0.79799306,1.0,1,0.475,0.2979930639266968
0.5,b=0.50,0.975,19,19,1.0,8,0.79799306,1.0,1,0.475,0.2979930639266968
0.25,b=0.25,0.025,1,0,0.0,0,0.12742409,0.0,2,-0.225,-0.12257590889930725
0.25,b=0.25,0.025,1,0,0.0,2,0.12742409,0.0,2,-0.225,-0.12257590889930725
0.25,b=0.25,0.025,0,0,0.0,3,0.12742409,0.0,2,-0.225,-0.12257590889930725
0.25,b=0.25,0.025,1,0,0.0,9,0.12742409,0.0,2,-0.225,-0.12257590889930725
0.25,b=0.25,0.025,0,0,0.0,0,0.12742409,0.0,2,-0.225,-0.12257590889930725
0.25,b=0.25,0.025,0,0,0.0,1,0.12742409,0.0,2,-0.225,-0.12257590889930725
0.5,b=0.50,0.025,0,0,0.0,9,0.26825297,0.0,2,-0.475,-0.23174703121185303
0.5,b=0.50,0.025,0,0,0.0,3,0.26825297,0.0,2,-0.475,-0.23174703121185303
0.5,b=0.50,0.025,0,0,0.0,8,0.26825297,0.0,2,-0.475,-0.23174703121185303
0.75,b=0.75,0.27499999999999997,0,0,0.0,9,0.5374692,0.0,2,-0.47500000000000003,-0.21253079175949097
0.75,b=0.75,0.27499999999999997,0,0,0.0,3,0.5374692,0.0,2,-0.47500000000000003,-0.21253079175949097
0.75,b=0.75,0.27499999999999997,0,0,0.0,8,0.5374692,0.0,2,-0.47500000000000003,-0.21253079175949097
0.25,b=0.25,0.075,3,1,0.0,0,0.15310156,0.0,2,-0.175,-0.09689843654632568
0.25,b=0.25,0.075,3,1,0.0,2,0.15310156,0.0,2,-0.175,-0.09689843654632568
0.25,b=0.25,0.075,2,1,0.0,3,0.15310156,0.0,2,-0.175,-0.09689843654632568
0.25,b=0.25,0.075,3,1,0.0,9,0.15310156,0.0,2,-0.175,-0.09689843654632568
0.25,b=0.25,0.075,2,1,0.0,0,0.15310156,0.0,2,-0.175,-0.09689843654632568
0.25,b=0.25,0.075,2,1,0.0,1,0.15310156,0.0,2,-0.175,-0.09689843654632568
0.5,b=0.50,0.075,1,1,0.0,9,0.29393044,0.0,2,-0.425,-0.20606955885887146
0.5,b=0.50,0.075,1,1,0.0,3,0.29393044,0.0,2,-0.425,-0.20606955885887146
0.5,b=0.50,0.075,1,1,0.0,8,0.29393044,0.0,2,-0.425,-0.20606955885887146
0.75,b=0.75,0.325,1,1,0.0,9,0.5631467,0.0,2,-0.425,-0.186853289604187
0.75,b=0.75,0.325,1,1,0.0,3,0.5631467,0.0,2,-0.425,-0.186853289604187
0.75,b=0.75,0.325,1,1,0.0,8,0.5631467,0.0,2,-0.425,-0.186853289604187
0.25,b=0.25,0.125,5,2,0.0,0,0.17877904,0.0,2,-0.125,-0.07122096419334412
0.25,b=0.25,0.125,5,2,0.0,2,0.17877904,0.0,2,-0.125,-0.07122096419334412
0.25,b=0.25,0.125,4,2,0.0,3,0.17877904,0.0,2,-0.125,-0.07122096419334412
0.25,b=0.25,0.125,5,2,0.0,9,0.17877904,0.0,2,-0.125,-0.07122096419334412
0.25,b=0.25,0.125,4,2,0.0,0,0.17877904,0.0,2,-0.125,-0.07122096419334412
0.25,b=0.25,0.125,4,2,0.0,1,0.17877904,0.0,2,-0.125,-0.07122096419334412
0.5,b=0.50,0.125,2,2,0.0,9,0.3196079,0.0,2,-0.375,-0.1803920865058899
0.5,b=0.50,0.125,2,2,0.0,3,0.3196079,0.0,2,-0.375,-0.1803920865058899
0.5,b=0.50,0.125,2,2,0.0,8,0.3196079,0.0,2,-0.375,-0.1803920865058899
0.75,b=0.75,0.375,2,2,0.0,9,0.58882415,0.0,2,-0.375,-0.16117584705352783
0.75,b=0.75,0.375,2,2,0.0,3,0.58882415,0.0,2,-0.375,-0.16117584705352783
0.75,b=0.75,0.375,2,2,0.0,8,0.58882415,0.0,2,-0.375,-0.16117584705352783
0.25,b=0.25,0.175,7,3,0.0,0,0.20445651,0.0,2,-0.07500000000000001,-0.04554349184036255
0.25,b=0.25,0.175,7,3,0.0,2,0.20445651,0.0,2,-0.07500000000000001,-0.04554349184036255
0.25,b=0.25,0.175,6,3,0.0,3,0.20445651,0.0,2,-0.07500000000000001,-0.04554349184036255
0.25,b=0.25,0.175,7,3,0.0,9,0.20445651,0.0,2,-0.07500000000000001,-0.04554349184036255
0.25,b=0.25,0.175,6,3,0.0,0,0.20445651,0.0,2,-0.07500000000000001,-0.04554349184036255
0.25,b=0.25,0.175,6,3,0.0,1,0.20445651,0.0,2,-0.07500000000000001,-0.04554349184036255
0.5,b=0.50,0.175,3,3,0.0,9,0.34528536,0.0,2,-0.325,-0.1547146439552307
0.5,b=0.50,0.175,3,3,0.0,3,0.34528536,0.0,2,-0.325,-0.1547146439552307
0.5,b=0.50,0.175,3,3,0.0,8,0.34528536,0.0,2,-0.325,-0.1547146439552307
0.75,b=0.75,0.425,3,3,0.0,9,0.6145016,0.0,2,-0.325,-0.13549840450286865
0.75,b=0.75,0.425,3,3,0.0,3,0.6145016,0.0,2,-0.325,-0.13549840450286865
0.75,b=0.75,0.425,3,3,0.0,8,0.6145016,0.0,2,-0.325,-0.13549840450286865
0.25,b=0.25,0.22499999999999998,9,4,0.0,0,0.23013397,0.0,2,-0.025000000000000022,-0.019866034388542175
0.25,b=0.25,0.22499999999999998,9,4,0.0,2,0.23013397,0.0,2,-0.025000000000000022,-0.019866034388542175
0.25,b=0.25,0.22499999999999998,8,4,0.0,3,0.23013397,0.0,2,-0.025000000000000022,-0.019866034388542175
0.25,b=0.25,0.22499999999999998,9,4,0.0,9,0.23013397,0.0,2,-0.025000000000000022,-0.019866034388542175
0.25,b=0.25,0.22499999999999998,8,4,0.0,0,0.23013397,0.0,2,-0.025000000000000022,-0.019866034388542175
0.25,b=0.25,0.22499999999999998,8,4,0.0,1,0.23013397,0.0,2,-0.025000000000000022,-0.019866034388542175
0.5,b=0.50,0.22499999999999998,4,4,0.0,9,0.37096286,0.0,2,-0.275,-0.12903714179992676
0.5,b=0.50,0.22499999999999998,4,4,0.0,3,0.37096286,0.0,2,-0.275,-0.12903714179992676
0.5,b=0.50,0.22499999999999998,4,4,0.0,8,0.37096286,0.0,2,-0.275,-0.12903714179992676
0.75,b=0.75,0.475,4,4,0.0,9,0.6435498,0.0,2,-0.275,-0.10645020008087158
0.75,b=0.75,0.475,4,4,0.0,3,0.6435498,0.0,2,-0.275,-0.10645020008087158
0.75,b=0.75,0.475,4,4,0.0,8,0.6435498,0.0,2,-0.275,-0.10645020008087158
0.25,b=0.25,0.27499999999999997,10,5,1.0,9,0.25581148,1.0,2,0.024999999999999967,0.005811482667922974
0.25,b=0.25,0.27499999999999997,10,5,1.0,3,0.25581148,1.0,2,0.024999999999999967,0.005811482667922974
0.25,b=0.25,0.27499999999999997,10,5,1.0,8,0.25581148,1.0,2,0.024999999999999967,0.005811482667922974
0.5,b=0.50,0.27499999999999997,5,5,0.0,9,0.3966403,0.0,2,-0.22500000000000003,-0.10335969924926758
0.5,b=0.50,0.27499999999999997,5,5,0.0,3,0.3966403,0.0,2,-0.22500000000000003,-0.10335969924926758
0.5,b=0.50,0.27499999999999997,5,5,0.0,8,0.3966403,0.0,2,-0.22500000000000003,-0.10335969924926758
0.75,b=0.75,0.5249999999999999,5,5,0.0,9,0.6728891,0.0,2,-0.2250000000000001,-0.0771108865737915
0.75,b=0.75,0.5249999999999999,5,5,0.0,3,0.6728891,0.0,2,-0.2250000000000001,-0.0771108865737915
0.75,b=0.75,0.5249999999999999,5,5,0.0,8,0.6728891,0.0,2,-0.2250000000000001,-0.0771108865737915
0.25,b=0.25,0.325,11,6,1.0,9,0.28148893,1.0,2,0.07500000000000001,0.03148892521858215
0.25,b=0.25,0.325,11,6,1.0,3,0.28148893,1.0,2,0.07500000000000001,0.03148892521858215
0.25,b=0.25,0.325,11,6,1.0,8,0.28148893,1.0,2,0.07500000000000001,0.03148892521858215
0.5,b=0.50,0.325,6,6,0.0,9,0.4223178,0.0,2,-0.175,-0.07768219709396362
0.5,b=0.50,0.325,6,6,0.0,3,0.4223178,0.0,2,-0.175,-0.07768219709396362
0.5,b=0.50,0.325,6,6,0.0,8,0.4223178,0.0,2,-0.175,-0.07768219709396362
0.75,b=0.75,0.575,6,6,0.0,9,0.7022284,0.0,2,-0.17500000000000004,-0.047771573066711426
0.75,b=0.75,0.575,6,6,0.0,3,0.7022284,0.0,2,-0.17500000000000004,-0.047771573066711426
0.75,b=0.75,0.575,6,6,0.0,8,0.7022284,0.0,2,-0.17500000000000004,-0.047771573066711426
0.25,b=0.25,0.375,12,7,1.0,9,0.30716643,1.0,2,0.125,0.05716642737388611
0.25,b=0.25,0.375,12,7,1.0,3,0.30716643,1.0,2,0.125,0.05716642737388611
0.25,b=0.25,0.375,12,7,1.0,8,0.30716643,1.0,2,0.125,0.05716642737388611
0.5,b=0.50,0.375,7,7,0.0,9,0.4479953,0.0,2,-0.125,-0.05200469493865967
0.5,b=0.50,0.375,7,7,0.0,3,0.4479953,0.0,2,-0.125,-0.05200469493865967
0.5,b=0.50,0.375,7,7,0.0,8,0.4479953,0.0,2,-0.125,-0.05200469493865967
0.75,b=0.75,0.625,7,7,0.0,9,0.73156774,0.0,2,-0.125,-0.018432259559631348
0.75,b=0.75,0.625,7,7,0.0,3,0.73156774,0.0,2,-0.125,-0.018432259559631348
0.75,b=0.75,0.625,7,7,0.0,8,0.73156774,0.0,2,-0.125,-0.018432259559631348
0.25,b=0.25,0.425,13,8,1.0,9,0.3328439,1.0,2,0.175,0.08284389972686768
0.25,b=0.25,0.425,13,8,1.0,3,0.3328439,1.0,2,0.175,0.08284389972686768
0.25,b=0.25,0.425,13,8,1.0,8,0.3328439,1.0,2,0.175,0.08284389972686768
0.5,b=0.50,0.425,8,8,0.0,9,0.47367275,0.0,2,-0.07500000000000001,-0.02632725238800049
0.5,b=0.50,0.425,8,8,0.0,3,0.47367275,0.0,2,-0.07500000000000001,-0.02632725238800049
0.5,b=0.50,0.425,8,8,0.0,8,0.47367275,0.0,2,-0.07500000000000001,-0.02632725238800049
0.75,b=0.75,0.6749999999999999,8,8,0.0,9,0.76090705,1.0,2,-0.07500000000000007,0.01090705394744873
0.75,b=0.75,0.6749999999999999,8,8,0.0,3,0.76090705,1.0,2,-0.07500000000000007,0.01090705394744873
0.75,b=0.75,0.6749999999999999,8,8,0.0,8,0.76090705,1.0,2,-0.07500000000000007,0.01090705394744873
0.25,b=0.25,0.475,14,9,1.0,9,0.35852137,1.0,2,0.22499999999999998,0.10852137207984924
0.25,b=0.25,0.475,14,9,1.0,3,0.35852137,1.0,2,0.22499999999999998,0.10852137207984924
0.25,b=0.25,0.475,14,9,1.0,8,0.35852137,1.0,2,0.22499999999999998,0.10852137207984924
0.5,b=0.50,0.475,9,9,0.0,9,0.49935022,0.0,2,-0.025000000000000022,-0.0006497800350189209
0.5,b=0.50,0.475,9,9,0.0,3,0.49935022,0.0,2,-0.025000000000000022,-0.0006497800350189209
0.5,b=0.50,0.475,9,9,0.0,8,0.49935022,0.0,2,-0.025000000000000022,-0.0006497800350189209
0.75,b=0.75,0.725,9,9,0.0,9,0.79024637,1.0,2,-0.025000000000000022,0.04024636745452881
0.75,b=0.75,0.725,9,9,0.0,3,0.79024637,1.0,2,-0.025000000000000022,0.04024636745452881
0.75,b=0.75,0.725,9,9,0.0,8,0.79024637,1.0,2,-0.025000000000000022,0.04024636745452881
0.25,b=0.25,0.5249999999999999,15,10,1.0,9,0.38419887,1.0,2,0.2749999999999999,0.1341988742351532
0.25,b=0.25,0.5249999999999999,15,10,1.0,3,0.38419887,1.0,2,0.2749999999999999,0.1341988742351532
0.25,b=0.25,0.5249999999999999,15,10,1.0,8,0.38419887,1.0,2,0.2749999999999999,0.1341988742351532
0.5,b=0.50,0.5249999999999999,10,10,1.0,9,0.52502775,1.0,2,0.02499999999999991,0.025027751922607422
0.5,b=0.50,0.5249999999999999,10,10,1.0,3,0.52502775,1.0,2,0.02499999999999991,0.025027751922607422
0.5,b=0.50,0.5249999999999999,10,10,1.0,8,0.52502775,1.0,2,0.02499999999999991,0.025027751922607422
0.75,b=0.75,0.7749999999999999,11,10,1.0,0,0.81958556,1.0,2,0.02499999999999991,0.06958556175231934
0.75,b=0.75,0.7749999999999999,11,10,1.0,2,0.81958556,1.0,2,0.02499999999999991,0.06958556175231934
0.75,b=0.75,0.7749999999999999,10,10,1.0,3,0.81958556,1.0,2,0.02499999999999991,0.06958556175231934
0.75,b=0.75,0.7749999999999999,11,10,1.0,9,0.81958556,1.0,2,0.02499999999999991,0.06958556175231934
0.75,b=0.75,0.7749999999999999,10,10,1.0,0,0.81958556,1.0,2,0.02499999999999991,0.06958556175231934
0.75,b=0.75,0.7749999999999999,10,10,1.0,1,0.81958556,1.0,2,0.02499999999999991,0.06958556175231934
0.25,b=0.25,0.575,16,11,1.0,9,0.40987632,1.0,2,0.32499999999999996,0.15987631678581238
0.25,b=0.25,0.575,16,11,1.0,3,0.40987632,1.0,2,0.32499999999999996,0.15987631678581238
0.25,b=0.25,0.575,16,11,1.0,8,0.40987632,1.0,2,0.32499999999999996,0.15987631678581238
0.5,b=0.50,0.575,11,11,1.0,9,0.5507052,1.0,2,0.07499999999999996,0.0507051944732666
0.5,b=0.50,0.575,11,11,1.0,3,0.5507052,1.0,2,0.07499999999999996,0.0507051944732666
0.5,b=0.50,0.575,11,11,1.0,8,0.5507052,1.0,2,0.07499999999999996,0.0507051944732666
0.75,b=0.75,0.825,13,11,1.0,0,0.848925,1.0,2,0.07499999999999996,0.09892499446868896
0.75,b=0.75,0.825,13,11,1.0,2,0.848925,1.0,2,0.07499999999999996,0.09892499446868896
0.75,b=0.75,0.825,12,11,1.0,3,0.848925,1.0,2,0.07499999999999996,0.09892499446868896
0.75,b=0.75,0.825,13,11,1.0,9,0.848925,1.0,2,0.07499999999999996,0.09892499446868896
0.75,b=0.75,0.825,12,11,1.0,0,0.848925,1.0,2,0.07499999999999996,0.09892499446868896
0.75,b=0.75,0.825,12,11,1.0,1,0.848925,1.0,2,0.07499999999999996,0.09892499446868896
0.25,b=0.25,0.625,17,12,1.0,9,0.43555382,1.0,2,0.375,0.18555381894111633
0.25,b=0.25,0.625,17,12,1.0,3,0.43555382,1.0,2,0.375,0.18555381894111633
0.25,b=0.25,0.625,17,12,1.0,8,0.43555382,1.0,2,0.375,0.18555381894111633
0.5,b=0.50,0.625,12,12,1.0,9,0.5799235,1.0,2,0.125,0.07992351055145264
0.5,b=0.50,0.625,12,12,1.0,3,0.5799235,1.0,2,0.125,0.07992351055145264
0.5,b=0.50,0.625,12,12,1.0,8,0.5799235,1.0,2,0.125,0.07992351055145264
0.75,b=0.75,0.875,15,12,1.0,0,0.8782642,1.0,2,0.125,0.1282641887664795
0.75,b=0.75,0.875,15,12,1.0,2,0.8782642,1.0,2,0.125,0.1282641887664795
0.75,b=0.75,0.875,14,12,1.0,3,0.8782642,1.0,2,0.125,0.1282641887664795
0.75,b=0.75,0.875,15,12,1.0,9,0.8782642,1.0,2,0.125,0.1282641887664795
0.75,b=0.75,0.875,14,12,1.0,0,0.8782642,1.0,2,0.125,0.1282641887664795
0.75,b=0.75,0.875,14,12,1.0,1,0.8782642,1.0,2,0.125,0.1282641887664795
0.25,b=0.25,0.6749999999999999,18,13,1.0,9,0.46123132,1.0,2,0.42499999999999993,0.2112313210964203
